"date","hour","activity","workout","keywords","time","i0","i1","i2","i3","i4","i5","distance(km)","climb(m)","intensity","t-intensity","ahr","mhr","controls","spiked","rhr","sleep","weight(kg)","injured","sick","restday","shoes","route","description","private note"
"2020-01-04","18","Running","","","00:38:35","","00:00:59","00:26:07","00:11:29","","","8.46","11.9","2.27","","121","130","","","","","","","","","Adidas Adizero Boston 7","","Kvällsdistans. Hade tänkt springa fort men det var typ isgata.",""
"2020-01-05","9","Running","","","00:36:00","","00:02:23","00:24:27","00:08:02","00:01:08","","6.632","50.6","2.22","","124","159","","","","","","","","","Adidas Adizero Boston 7","","Till LOKgården ",""
"2020-01-05","9","Orientering","","","00:45:18","","","","00:03:16","00:32:14","00:09:48","9.203","77.7","4.14","","158","175","","","","","","","","","VJ Bold X","","Sunes.
Riktigt seg idag... dessutom kass höftdag.",""
"2020-01-06","17","Styrka","","","00:15:00","","00:15:00","","","","","","","1.0","","","","","","","","","","","","","","",""
"2020-01-06","17","Running","","","00:31:42","","00:00:24","00:00:19","00:26:38","00:04:21","","7.255","","3.1","","139","150","","","","","","","","","Adidas Adizero Boston 7","","Kortare kvällstur + lite styrka hemma.",""
"2020-01-07","12","Running","","","00:41:41","","00:00:14","00:01:28","00:07:34","00:25:19","00:07:06","9.516","14.0","3.9","","152","178","","","","","","","","","NB 1400 v6","","Lunchintervaller
5x4min. Segt..",""
"2020-01-08","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Ingen träning denna dag tyvärr.",""
"2020-01-09","16","Running","","","00:48:44","","00:00:39","00:08:43","00:26:25","00:12:00","00:00:57","10.88","61.9","3.08","","139","170","","","","","","","","","NB 1400 v5","","Intervaller från LOKgården innan värdskapet.
8 x 3+0.45'.
Inte samma motivation att springa fort när jag var själv. Hann inte fler än 8 st.",""
"2020-01-10","11","Running","","","00:52:13","","00:02:29","00:22:49","00:26:48","00:00:07","","11.971","26.6","2.47","","126","154","","","","","","","","","Adidas Adizero Boston 7","","Lunchdistans.",""
"2020-01-11","9","Running","","","00:36:55","","","00:36:55","","","","7.123","46.2","2.0","","","","","","","","","","","","Adidas Adizero Boston 7","","Till sprinten med Ptr och Niko.",""
"2020-01-11","9","Orientering","","","00:14:24","","","","","00:12:01","00:02:23","3.683","51.7","4.17","","159","177","","","","","","","","","Inov-8 x-talon 190 (orange)","","LOKs sprintcup III (Trädgårdsföreningen)
2/48 + 0.01 (Mr Malmberg)

Ganska löpbetonad bana. OK lopp men dåligt till k11 där jag tappar mer än 10 sek.
1 sek (!) efter Malmberg...

http://obasen.orientering.se/winsplits/online/sv/default.asp?page=table&databaseId=67649&categoryId=0


",""
"2020-01-11","9","Running","","","00:25:45","","00:00:25","00:02:20","00:13:19","00:09:11","00:00:30","4.717","44.2","3.27","","","","","","","","","","","","Adidas Adizero Boston 7","","Hem",""
"2020-01-12","10","Running","warm up/down","","00:09:29","","","00:09:29","","","","1.681","10.4","2.0","","","","","","","","","","","","VJ Bold X","","",""
"2020-01-12","10","Orientering","","","00:46:13","","","00:00:06","00:15:18","00:15:16","00:15:33","8.831","90.3","4.0","","155","172","","","","","","","","","VJ Bold X","","Sunes.

Riktigt dåligt fokus. Många kontrollmissar....

http://obasen.orientering.se/winsplits/online/sv/default.asp?page=table&databaseId=67670&categoryId=2",""
"2020-01-13","17","Running","","","00:42:41","","00:00:44","00:19:18","00:22:39","","","9.47","58.9","2.51","","127","136","","","","","","","","","Adidas Adizero Boston 7","","Kvällslöp.",""
"2020-01-14","17","Running","","","01:00:00","","","01:00:00","","","","9.0","185.1","2.0","","118","169","","","","","","","","","Icebug Oribi3 RB9X","","Till vattentornet, mellanjogg och hem",""
"2020-01-14","17","Orientering","","","00:38:00","","","","00:38:00","","","6.5","","3.0","","","","","","","","","","","","Icebug Oribi3 RB9X","","Sprintslingor i lag/par. Jag körde med Niko. 
Dålig syn (glasögon) och krånglande lampa, men ändå kul.",""
"2020-01-15","11","Running","","","00:47:41","","00:07:08","00:34:20","00:04:33","00:01:40","","9.394","76.9","2.02","","117","156","","","","","","","","","Adidas Adizero Boston 7","","Lunchlufs. Trött idag.",""
"2020-01-16","20","Running","","","00:41:56","","","00:02:56","00:12:25","00:21:48","00:04:47","9.501","47.3","3.68","","150","169","","","","","","","","","NB 1400 v5","","Kortare kvällspass.
3 x lambospåret. Flytfart.",""
"2020-01-17","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","",""
"2020-01-18","15","Running","warm up/down","","00:14:38","","00:02:13","00:12:25","","","","3.169","11.1","1.85","","114","125","","","","","","","","","NB 1400 v6","","",""
"2020-01-18","15","Running","","","00:34:38","","00:02:50","00:02:07","00:00:15","00:11:21","00:18:05","10.007","17.9","4.15","","154","188","","","","","","","","","NB 1400 v6","10km testrunda","10 km tröskel
Tid: 34.38 (17.21+17.17)

Krigade på bra idag. Gött att göra sub 35 med marginal.

",""
"2020-01-18","15","Running","warm up/down","","00:12:39","","","00:00:15","00:00:13","00:00:55","00:11:16","2.287","","4.83","","166","176","","","","","","","","","NB 1400 v6","","",""
"2020-01-19","9","Running","","","00:37:46","","00:01:33","00:34:22","00:01:51","","","7.48","43.9","2.01","","120","131","","","","","","","","","Adidas Adizero Boston 7","","Till LOK-gården.",""
"2020-01-19","9","Orientering","","","00:47:12","","00:00:20","00:06:48","00:14:16","00:25:13","00:00:35","8.968","48.9","3.4","","145","173","","","","","","","","","VJ Bold X","","Sunes bana.

Mindre misstag vid k9 och vid k16. Annars OK. 

http://obasen.orientering.se/winsplits/online/sv/default.asp?page=table&databaseId=67768&categoryId=0",""
"2020-01-20","12","Running","","","00:58:40","","00:01:45","00:49:47","00:07:08","","","12.691","55.4","2.09","","119","141","","","","","","","","","Adidas Adizero Boston 7","","Lunchdistans.",""
"2020-01-21","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Blev väckt av Sara strax efter kl 01 då hon trodde vattnet gått. Sen gick det undan och 1.5 h senare föddes vår dotter. Allt gick bra och hon verkar vara en lugn och snäll liten flicka.",""
"2020-01-22","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Hemfärd från BB och sen lite fixande hemma.",""
"2020-01-23","17","Running","","","00:45:21","","00:12:41","00:29:05","00:03:35","","","9.493","60.3","1.8","","115","135","","","","","","","","","Adidas Adizero Boston 7","","Kvällsjogg",""
"2020-01-24","16","Running","","","00:50:14","","00:06:22","00:12:22","00:11:59","00:18:27","00:01:04","11.201","40.5","2.91","","136","182","","","","","","","","","NB 1400 v6","","Intervaller med Ptr
3 x 3-2-1 + 10 x 30-30

Bra känsla idag. Fart mellan 3.10-3.20 min/km. Kändes rätt lätt. ",""
"2020-01-25","10","Running","","","01:25:33","00:00:12","00:12:40","01:08:01","00:03:53","00:00:47","","16.885","66.6","1.91","","116","155","","","","","","","","","Adidas Adizero Boston 7","","Vagnpass med V med ett flertal lek och ärende stopp. Tyngre att springa nu jämfört med när han var ett år...",""
"2020-01-26","13","Running","","","00:58:53","","00:14:01","00:44:52","","","","14.084","105.9","1.76","","115","122","","","","","","","","","NB 1400 v6","","Tempo runt Rosenkällasjön (5.5 km).
Som vanligt i den här stan så gick det lätt i medvinden och tungt i motvinden. 
Tog Strava-segmentet ganska klart. Snitt på 3.20 min/km. ",""
"2020-01-27","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Tillbaka på BB eftersom matningen inte funkat så bra för lillan.",""
"2020-01-28","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Vi fick åka hem igen på kvällen. Ingen träning dock.",""
"2020-01-29","11","Running","","","01:09:11","","00:01:31","00:17:04","00:13:16","00:25:27","00:11:53","17.15","89.3","3.42","","143","183","","","","","","","","","NB 1400 v6","","4 x 10 min med 2 min vila
OK genomförande.

Fart:
3.25 - 3.25 - 3.29 - 3-25",""
"2020-01-30","11","Running","","","01:01:30","","00:16:16","00:44:05","00:00:35","00:00:34","","11.599","77.1","1.76","","112","152","","","","","","","","","Adidas Adizero Boston 7","","Skogsutflykt med Vidar i vagnen. ",""
"2020-01-31","16","Running","","","00:42:55","","00:15:34","00:27:21","","","","10.464","14.6","1.64","","112","119","","","","","","","","","NB 1400 v6","","Kvällslöp",""
"2020-02-01","9","Running","","","00:42:01","","","00:42:01","","","","7.514","49.1","2.0","","130","164","","","","","","","","","Adidas Adizero Boston 7","","Hem",""
"2020-02-01","9","Running","","","00:40:48","","","00:40:48","","","","7.991","55.2","2.0","","130","169","","","","","","","","","Adidas Adizero Boston 7","","Dit",""
"2020-02-01","9","Orientering","","","00:13:58","","00:00:05","00:08:51","00:01:38","00:03:00","00:00:24","3.619","","2.63","","132","166","","","","","","","","","Inov-8 x-talon 190 (orange)","","LOKs sprintcup IV (Ånestad)
2/46 +0.04 (E Malmberg)

Kul med ny karta. 
Gör bort mig till k12. Missar en väg och springer runt ett område i onödan. Kostar typ 30 sek...annars OK.

http://obasen.orientering.se/winsplits/online/sv/default.asp?page=table&databaseId=67954&categoryId=0",""
"2020-02-02","9","Running","warm up/down","","00:22:10","","00:00:25","00:06:04","00:03:06","00:12:14","00:00:21","4.143","14.4","3.27","","142","164","","","","","","","","","VJ Bold X","","",""
"2020-02-02","9","Orientering","","","00:45:35","","","","00:01:51","00:38:52","00:04:52","8.736","95.1","4.07","","157","188","","","","","","","","","VJ Bold X","","Sunes.

Tog ett ofrivilligt dopp på vägen till k9. Blev stel och kall efter det vilket drog ner farten ganska ordentligt. 
Tycker alltid det är tråkigt när Sunes går på Tinnerö eftersom det blir mycket mindre orientering då...

http://obasen.orientering.se/winsplits/online/sv/default.asp?page=table&databaseId=67981&categoryId=0",""
"2020-02-03","0","Running","","","00:45:00","","","","00:45:00","","","10.0","","3.0","","","","","","","","","","","","Adidas Adizero Boston 7","","Lunchlöp.
Note: Glömde klockan hemma",""
"2020-02-04","17","Running","","","01:23:24","","00:00:56","00:00:15","00:13:55","01:08:18","","16.403","229.0","3.79","","154","159","","","","","","","","","NB 1400 v6","","Backintervaller i Johannelund.
10 st
Krigade på bra och alla gick under 2 min trots lite halvmoddigt underlag. ",""
"2020-02-05","11","Running","","","00:56:43","","00:00:14","00:01:27","00:35:26","00:19:21","00:00:15","11.199","72.5","3.32","","143","165","","","","","","","","","Adidas Adizero Boston 7","","Lunchmys i det fina vädret. ",""
"2020-02-06","17","Orientering","","","00:56:51","","00:01:58","00:13:51","00:24:06","00:16:35","00:00:21","9.736","26.9","2.99","","137","171","","","","","","","","","VJ Bold X","","Ol-intervaller med LOK i Vidingsjö.
Dueller mot Malmberg.
Jag hade strul med utrustningen. Glapp i nån kontakt på lampan så den slocknade ibland och bubbla i kompassen.",""
"2020-02-07","12","Running","","","00:45:49","","","00:04:24","00:05:48","00:29:39","00:05:58","9.764","117.1","3.81","","153","186","","","","","","","","","NB 1400 v5","","Lunchintervaller
5 x 4 min i vallaskogen",""
"2020-02-08","10","Running","","","01:47:53","","00:00:18","00:22:34","00:57:11","00:22:17","00:05:33","26.644","98.8","3.09","","140","174","","","","","","","","","Adidas Adizero Boston 8","","4 x 5 km i 3.45 min/km 
Gick helt enligt plan.
Väääldigt länge sedan jag sprang 25 km+. Får se vad mina höfter tycker om detta.
",""
"2020-02-09","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","",""
"2020-02-10","11","Running","","","00:51:49","","00:00:40","00:17:46","00:23:07","00:10:01","00:00:15","11.822","58.0","2.83","","134","168","","","","","","","","","Adidas Adizero Boston 7","","Lunchdistans",""
"2020-02-11","10","Running","","","00:45:12","","00:00:41","00:16:56","00:09:06","00:13:07","00:05:22","10.62","44.8","3.12","","139","169","","","","","","","","","NB 1400 v6","","Intervaller
6 x 1 km

Snitt: 3.12
Hade hoppats snitta under 3.10 men det gick inte idag...",""
"2020-02-12","18","Orientering","","","00:51:35","00:00:05","00:04:47","00:13:38","00:07:36","00:18:51","00:06:38","9.116","180.4","3.17","","139","176","","","","","","","","","VJ Bold X","","Midvinterduell V (Stjärnorp)

2/16 +0.02 (K Tengroth)

Knackig orientering hela vägen. Mycket mindre misstag vid kontrolltagningarna. Är ändå med i täten på slutet men får ge mig i spurten mot ungtuppen Tengroth. Malmberg precis bakom.
Kul med nattcup!
",""
"2020-02-12","18","Running","warm up/down","","00:10:00","","","","00:10:00","","","1.8","","3.0","","","","","","","","","","","","VJ Bold X","","",""
"2020-02-13","11","Running","","","00:42:57","","","00:42:57","","","","8.507","64.4","2.0","","132","169","","","","","","","","","Adidas Adizero Boston 7","","Lunchjogg",""
"2020-02-14","15","Running","","","00:34:05","","00:00:14","00:09:50","00:20:24","00:03:37","","8.949","25.9","2.8","","135","161","","","","","","","","","NB 1400 v6","","Kortare snabbdistans",""
"2020-02-15","11","Running","","","00:54:06","","00:05:55","00:25:27","00:13:22","00:09:22","","10.201","49.8","2.48","","126","160","","","","","","","","","Adidas Adizero Boston 7","","Lättare träning. Först jogg själv sen hem från Valla med Vidar.",""
"2020-02-16","10","Running","","","00:30:05","","","00:00:06","00:08:53","00:21:00","00:00:06","5.367","32.3","3.7","","","","","","","","","","","","Adidas Adizero Boston 7","","Hemjogg med Ptr",""
"2020-02-16","10","Running","warm up/down","","00:11:00","","","","00:11:00","","","2.0","","3.0","","","","","","","","","","","","VJ Bold X","","",""
"2020-02-16","10","Orientering","","","00:47:43","","00:01:29","00:16:16","00:02:25","00:25:57","00:01:36","8.967","108.5","3.21","","141","168","","","","","","","","","VJ Bold X","","Sunes.

Dåligt på slutet, i övrigt OK.

http://obasen.orientering.se/winsplits/online/sv/default.asp?page=table&databaseId=68220&categoryId=0",""
"2020-02-17","20","Styrka","","","00:30:00","","00:30:00","","","","","","","1.0","","","","","","","","","","","","","","Styrka/yoga hemma.",""
"2020-02-18","17","Running","","","01:03:25","","00:02:00","00:10:38","00:11:55","00:20:33","00:18:19","13.09","67.7","3.67","","148","178","","","","","","","","","NB 1400 v5","","Intervaller med LOK
5x3+5x2+5x1 med 1/3 vila

Sugande underlag på elljusspåret, men jag krigade på bra hela passet. Blev trött...
Bra uppslutning idag. Kul!
",""
"2020-02-19","11","Running","","","00:51:06","","00:04:01","00:45:31","00:01:26","00:00:08","","11.38","32.8","1.95","","118","162","","","","","","","","","Adidas Adizero Boston 8","","Lunchdistans.",""
"2020-02-20","11","Running","","","00:57:20","","00:00:21","00:22:45","00:13:19","00:20:21","00:00:34","13.772","83.4","2.97","","138","165","","","","","","","","","NB 1400 v6","","Lunchintervaller
3 x 10 min 
Enligt plan med fart runt 3.30 min/km",""
"2020-02-21","11","Running","","","00:55:46","","00:01:24","00:26:09","00:27:29","00:00:44","","11.248","73.0","2.49","","","","","","","","","","","","Adidas Adizero Boston 7","","Lunchmys",""
"2020-02-22","","Note","","","","","","","","","","","","","","","","","","","","","","","1","","","Resa upp Sälen",""
"2020-02-23","18","Skidor","","","00:44:23","","00:27:47","00:13:26","00:03:10","","","10.532","64.6","1.45","","102","143","","","","","","","","","Madshus Nanosonic","","Kort kvällspass. Kom ut sent då jag väntade in Duplantis världsrekordförsök...vilket jag hade kunnat skippa.",""
